code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
HCPCS_ASP,USD,medicines,,,False,90371,1 ML,Hep b ig im,United States,,136.952,1 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2502,1 MG,"Inj, pasireotide long acting",United States,,616.708,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2506,0.5 MG,Inj pegfilgrast ex bio 0.5mg,United States,,143.233,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2507,1 MG,Pegloticase injection,United States,,3929.337,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2508,1 MG,Pegunigalsidase alfa-iwxj,United States,,225.665,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2516,1 MG,Pentamidine non-comp unit,United States,,0.16,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2540,600000 UNITS,Penicillin g potassium inj,United States,,0.637,600000 UNITS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2543,1.125 GM,Piperacillin/tazobactam,United States,,1.218,1.125 GM,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2545,300 MG,Pentamidine non-comp unit,United States,,72.997,300 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2550,50 MG,Promethazine hcl injection,United States,,3.639,50 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2560,120 MG,Phenobarbital sodium inj,United States,,24.769,120 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2562,1 MG,Plerixafor injection,United States,,28.489,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2596,1 UNIT,Vasopressin (long grove) 1 u,United States,,1.134,1 UNIT,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2597,1 MCG,Inj desmopressin acetate,United States,,3.562,1 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2598,1 UNIT,"Inj, vasopressin, 1 unit",United States,,0.49,1 UNIT,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2599,1 UNIT,Inj vasopressin (am reg) 1 u,United States,,0.834,1 UNIT,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2601,1 UNIT,"Inj, vasopressin (baxter)",United States,,1.753,1 UNIT,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2675,50 MG,Inj progesterone per 50 mg,United States,,0.559,50 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2679,1.25 MG,Inj fluphenazine hcl 1.25 mg,United States,,7.268,1.25 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2680,25 MG,Fluphenazine decanoate 25 mg,United States,,5.781,25 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2690,1 GM,Procainamide hcl injection,United States,,295.361,1 GM,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2700,250 MG,Oxacillin sodium injeciton,United States,,0.763,250 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2704,10 MG,"Inj, propofol, 10 mg",United States,,0.089,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2720,10 MG,Inj protamine sulfate/10 mg,United States,,1.768,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2724,10 UNITS,Protein c concentrate,United States,,15.071,10 UNITS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2760,5 MG,Phentolaine mesylate inj,United States,,288.625,5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2765,10 MG,Metoclopramide hcl injection,United States,,1.004,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2777,0.1 MG,"Inj, faricimab-svoa, 0.1mg",United States,,32.381,0.1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2778,0.1 mg,Ranibizumab injection,United States,,51.09,0.1 mg,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2779,0.1 MG,"Inj, susvimo 0.1 mg",United States,,74.795,0.1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2781,1 MG,"Inj, pegcetacoplan, 1mg",United States,,148.944,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2782,0.1 MG,Inj avacincaptad pegol 0.1mg,United States,,103.203,0.1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2783,0.5 MG,Rasburicase,United States,,387.453,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2785,0.1 MG,Regadenoson injection,United States,,2.79,0.1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2786,1 MG,"Injection, reslizumab, 1mg",United States,,11.729,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2788,50 MCG (250 IU),Rho d immune globulin 50 mcg,United States,,25.542,50 MCG (250 IU),False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2790,300 MCG (1500 IU),Rho d immune globulin inj,United States,,85.125,300 MCG (1500 IU),False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2791,100 IU,Rhophylac injection,United States,,4.878,100 IU,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2792,100 IU,"Rho(d) immune globulin h, sd",United States,,35.791,100 IU,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2794,0.5 MG,"Inj risperdal consta, 0.5 mg",United States,,11.105,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2795,1 MG,Ropivacaine hcl injection,United States,,0.039,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2798,0.5 mg,"Inj., perseris, 0.5 mg",United States,,12.204,0.5 mg,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2799,1 MG,"Inj, uzedy, 1 mg",United States,,26.181,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2800,10 ML,Methocarbamol injection,United States,,4.509,10 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2802,1 MCG,"Inj, romiplostim 1 microgram",United States,,11.617,1 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2804,1 MG,"Inj, rifampin, 1 mg",United States,,0.172,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2805,5 MCG,Sincalide injection,United States,,110.462,5 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J2820,50 MCG,Sargramostim injection,United States,,62.474,50 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
