archive_page,archive_period,download_policy,file_kind,file_name,file_url,id,licence_gate,notes,source_id,source_version_id,status,structured_api_equivalence,structured_format
https://www.pbs.gov.au/info/publication/schedule/2009,2009-12-01,download_for_local_review,zip,2009-12-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-12-01-general-schedule-xml.zip?variant=3,au_pbs_structured_733ffbb8ef695196,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_12_01_733ffbb8ef69,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2015,2015-04-01,download_for_local_review,zip,2015-04-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2015/04/2015-04-01-xml.zip?variant=3,au_pbs_structured_73bae3e428366fb1,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2015_04_01_73bae3e42836,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-09-01,download_for_local_review,zip,2009-09-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-09-01-general-schedule-xml.zip?variant=3,au_pbs_structured_73e8291a4e677c0d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_09_01_73e8291a4e67,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-01-01,download_for_local_review,zip,2022-01-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2022/01/2022-01-01-xml-V3.zip?variant=3,au_pbs_structured_742a277eb6a78e46,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_01_01_742a277eb6a7,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-05-01,download_for_local_review,zip,2011-05-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2011/05/2011-05-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_74b565aa02d4f4c3,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_05_01_74b565aa02d4,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-12-01,download_for_local_review,zip,2025-12-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2025/12/2025-12-01-xml-V3.zip?variant=3,au_pbs_structured_74bd0c9ec1932b0e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_12_01_74bd0c9ec193,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2026,2026-04-01,download_for_local_review,zip,2026-04-01-PBS-API-CSV-files.zip,https://www.pbs.gov.au/publication/schedule/2026/04/2026-04-01-PBS-API-CSV-files.zip?variant=3,au_pbs_structured_74e0e67f39d96723,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2026_04_01_74e0e67f39d9,planned,False,csv_zip
https://www.pbs.gov.au/info/publication/schedule/2010,2010-08-01,download_for_local_review,zip,2010-08-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2010/2010-08-01-general-schedule-xml.zip?variant=3,au_pbs_structured_751723fe16d9c933,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2010_08_01_751723fe16d9,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2012,2012-09-01,download_for_local_review,zip,2012-09-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2012/09/2012-09-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_757fc04c758610ed,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2012_09_01_757fc04c7586,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-04-01,download_for_local_review,zip,2018-04-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2018/04/2018-04-01-xml-V3.zip?variant=3,au_pbs_structured_75ff3a9c9b221170,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_04_01_75ff3a9c9b22,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-07-01,download_for_local_review,zip,2025-07-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2025/07/2025-07-01-v3extracts.zip?variant=3,au_pbs_structured_76332cd62ac26e83,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_07_01_76332cd62ac2,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-11-01,download_for_local_review,zip,2007-11-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-11-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_7665d848c1209b4a,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_11_01_7665d848c120,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-08-01,download_for_local_review,zip,2021-08-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2021/08/2021-08-01-xml-V3.zip?variant=3,au_pbs_structured_76b65e59d9caa248,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_08_01_76b65e59d9ca,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-02-01,download_for_local_review,zip,2018-02-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2018/02/2018-02-01-extracts-down-converted.zip?variant=3,au_pbs_structured_76d36407d066edc7,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_02_01_76d36407d066,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2017,2017-09-01,download_for_local_review,zip,2017-09-01-xml-V2.zip,https://www.pbs.gov.au/publication/schedule/2017/09/2017-09-01-xml-V2.zip?variant=3,au_pbs_structured_77571018b28a5ab8,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2017_09_01_77571018b28a,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-04-01,download_for_local_review,zip,2019-04-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2019/04/2019-04-01-xml-V3.zip?variant=3,au_pbs_structured_7784e177c73dd5a0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_04_01_7784e177c73d,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-09-01,download_for_local_review,zip,2020-09-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/09/2020-09-01-V2-down-converted.zip?variant=3,au_pbs_structured_77b356a11e51f8df,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_09_01_77b356a11e51,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2012,2012-10-01,download_for_local_review,zip,2012-10-01-efc-extracts.zip,https://www.pbs.gov.au/publication/schedule/2012/10/2012-10-01-efc-extracts.zip?variant=3,au_pbs_structured_781c42002880c338,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2012_10_01_781c42002880,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-01-01,download_for_local_review,zip,2011-01-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2011/01/2011-01-01-general-schedule-xml.zip?variant=3,au_pbs_structured_784400b94443e321,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_01_01_784400b94443,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-12-01,download_for_local_review,zip,2008-12-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-12-01-general-schedule-xml.zip?variant=3,au_pbs_structured_784690600cb4c245,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_12_01_784690600cb4,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2015,2015-11-01,download_for_local_review,zip,2015-11-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2015/11/2015-11-01-extracts.zip?variant=3,au_pbs_structured_787be8711d836a93,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2015_11_01_787be8711d83,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-07-01,download_for_local_review,zip,2008-07-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-07-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_7880cfe313343569,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_07_01_7880cfe31334,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-11-01,download_for_local_review,zip,2023-11-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2023/11/2023-11-01-xml-V3.zip?variant=3,au_pbs_structured_78de7fb6856bd3f1,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_11_01_78de7fb6856b,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2015,2015-08-01,download_for_local_review,zip,2015-08-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2015/08/2015-08-01-xml.zip?variant=3,au_pbs_structured_79833d22c1b84d15,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2015_08_01_79833d22c1b8,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-06-01,download_for_local_review,zip,2007-06-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-06-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_7a74603e0988ffdf,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_06_01_7a74603e0988,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-10-01,download_for_local_review,zip,2020-10-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/10/2020-10-01-V2-down-converted.zip?variant=3,au_pbs_structured_7a9b2dd0071e69b9,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_10_01_7a9b2dd0071e,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2017,2017-11-01,download_for_local_review,zip,2017-11-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2017/11/2017-11-01-extracts-down-converted.zip?variant=3,au_pbs_structured_7ad78599ea80df57,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2017_11_01_7ad78599ea80,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-12-01,download_for_local_review,zip,2025-12-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2025/12/2025-12-01-v3soextracts.zip?variant=3,au_pbs_structured_7b119a9e0d97f446,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_12_01_7b119a9e0d97,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-02-01,download_for_local_review,zip,2020-02-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/02/2020-02-01-V2-down-converted.zip?variant=3,au_pbs_structured_7b22c436a0b65e3c,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_02_01_7b22c436a0b6,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2017,2017-09-01,download_for_local_review,zip,2017-09-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2017/09/2017-09-01-extracts.zip?variant=3,au_pbs_structured_7bd91737ae70b3a2,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2017_09_01_7bd91737ae70,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2012,2012-06-01,download_for_local_review,zip,2012-06-01-efc-xml.zip,https://www.pbs.gov.au/publication/schedule/2012/06/2012-06-01-efc-xml.zip?variant=3,au_pbs_structured_7bf724c70cbb8b8c,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2012_06_01_7bf724c70cbb,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-06-01,download_for_local_review,zip,2021-06-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2021/06/2021-06-01-v3extracts.zip?variant=3,au_pbs_structured_7cd6261ac7db447c,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_06_01_7cd6261ac7db,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2026,2026-05-01,download_for_local_review,zip,2026-05-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2026/05/2026-05-01-V2-down-converted.zip?variant=3,au_pbs_structured_7cfd53c73110ff28,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2026_05_01_7cfd53c73110,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2023,unknown,download_for_local_review,csv,Supply-Only-Listings-Dec-2023-Public.csv,https://www.pbs.gov.au/publication/schedule/2023/12/Supply-Only-Listings-Dec-2023-Public.csv?variant=3,au_pbs_structured_7d644eacdd6e0941,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_unknown_7d644eacdd6e,planned,False,csv
https://www.pbs.gov.au/info/publication/schedule/2013,2013-12-01,download_for_local_review,zip,2013-12-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2013/12/2013-12-01-xml.zip?variant=3,au_pbs_structured_7d7169aa0bd1dd74,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_12_01_7d7169aa0bd1,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-02-01,download_for_local_review,zip,2020-02-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/02/2020-02-01-extracts-down-converted.zip?variant=3,au_pbs_structured_7d71d79fef3ff7a4,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_02_01_7d71d79fef3f,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-01-01,download_for_local_review,zip,2022-01-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2022/01/2022-01-01-V2-down-converted.zip?variant=3,au_pbs_structured_7d7d299e10ba2e4b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_01_01_7d7d299e10ba,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-08-01,download_for_local_review,zip,2019-08-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2019/08/2019-08-01-extracts-down-converted.zip?variant=3,au_pbs_structured_7dbff5bd123ed006,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_08_01_7dbff5bd123e,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-05-01,download_for_local_review,zip,2021-05-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2021/05/2021-05-01-v3extracts.zip?variant=3,au_pbs_structured_7df7121b6fb93c06,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_05_01_7df7121b6fb9,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-03-01,download_for_local_review,zip,2009-03-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-03-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_7dff2211222e5c1d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_03_01_7dff2211222e,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-05-01,download_for_local_review,zip,2022-05-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2022/05/2022-05-01-v3soextracts.zip?variant=3,au_pbs_structured_7e1a9d22e1591934,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_05_01_7e1a9d22e159,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2016,2016-08-01,download_for_local_review,zip,2016-08-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2016/08/2016-08-01-xml.zip?variant=3,au_pbs_structured_7ec0b3fee80d724a,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2016_08_01_7ec0b3fee80d,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2012,2012-08-01,download_for_local_review,zip,2012-08-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2012/08/2012-08-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_7f8ec27a5e35899f,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2012_08_01_7f8ec27a5e35,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-05-01,download_for_local_review,zip,2009-05-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-05-01-general-schedule-xml.zip?variant=3,au_pbs_structured_7f99cba639e789ea,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_05_01_7f99cba639e7,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-07-01,download_for_local_review,zip,2025-07-01-v2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2025/07/2025-07-01-v2-down-converted.zip?variant=3,au_pbs_structured_7fc50d4435fefdf3,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_07_01_7fc50d4435fe,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-11-01,download_for_local_review,zip,2020-11-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2020/11/2020-11-01-xml-V3.zip?variant=3,au_pbs_structured_80b071b17b8e5e94,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_11_01_80b071b17b8e,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-07-01,download_for_local_review,zip,2023-07-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2023/07/2023-07-01-xml-V3.zip?variant=3,au_pbs_structured_80d833bbd1564a18,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_07_01_80d833bbd156,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-12-01,download_for_local_review,zip,2008-12-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-12-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_813e09942fc17971,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_12_01_813e09942fc1,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2014,2014-05-01,download_for_local_review,zip,2014-05-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2014/05/2014-05-01-xml.zip?variant=3,au_pbs_structured_816a3482cc30fa90,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2014_05_01_816a3482cc30,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-12-01,download_for_local_review,zip,2011-12-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2011/12/2011-12-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_8184b8601e1f42a0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_12_01_8184b8601e1f,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2024,2024-09-01,download_for_local_review,zip,2024-09-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2024/09/2024-09-01-V2-down-converted.zip?variant=3,au_pbs_structured_820aabb015d1996b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2024_09_01_820aabb015d1,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-10-01,download_for_local_review,zip,2020-10-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2020/10/2020-10-01-xml-V3.zip?variant=3,au_pbs_structured_8241538d5146c9cc,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_10_01_8241538d5146,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-02-01,download_for_local_review,zip,2018-02-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2018/02/2018-02-01-V2-down-converted.zip?variant=3,au_pbs_structured_8261f457d0ea13d7,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_02_01_8261f457d0ea,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-07-01,download_for_local_review,zip,2023-07-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2023/07/2023-07-01-V2-down-converted.zip?variant=3,au_pbs_structured_826ac18a9b0a2efb,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_07_01_826ac18a9b0a,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2024,2024-02-01,download_for_local_review,zip,2024-02-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2024/02/2024-02-01-v3soextracts.zip?variant=3,au_pbs_structured_8299f5de44f3fb89,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2024_02_01_8299f5de44f3,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2016,2016-03-01,download_for_local_review,zip,2016-03-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2016/03/2016-03-01-extracts.zip?variant=3,au_pbs_structured_82d0c80f94684ea7,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2016_03_01_82d0c80f9468,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-04-01,download_for_local_review,zip,2023-04-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2023/04/2023-04-01-v3soextracts.zip?variant=3,au_pbs_structured_82f828e2ed5e0d82,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_04_01_82f828e2ed5e,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-12-01,download_for_local_review,zip,2007-12-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-12-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_8386d40e8dba1392,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_12_01_8386d40e8dba,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-06-01,download_for_local_review,zip,2013-06-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2013/06/2013-06-01-extracts.zip?variant=3,au_pbs_structured_8397233a77dd47dc,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_06_01_8397233a77dd,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-07-01,download_for_local_review,zip,2011-07-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2011/07/2011-07-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_845fa58e3f360846,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_07_01_845fa58e3f36,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-03-01,download_for_local_review,zip,2009-03-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-03-01-general-schedule-xml.zip?variant=3,au_pbs_structured_8476b982800fd79d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_03_01_8476b982800f,planned,False,xml_zip
